,ZHVI,Metro,City,zip,State,zhvi_score
16074,351241.0,New York-Newark-Jersey City,Bloomsbury,8804,NJ,9
16075,130034.0,,Moorefield,41039,KY,10
16076,288495.0,Phoenix-Mesa-Scottsdale,Casa Grande,85193,AZ,10
16077,340212.0,Augusta-Waterville,Manchester,4351,ME,10
16078,94433.0,,Louisville,62858,IL,10
16079,160273.0,,Smithville,38870,MS,10
16080,82253.0,Indianola,Ruleville,38771,MS,10
16081,460981.0,Salisbury,Ocean View,19967,DE,8
16082,113392.0,Mount Sterling,Salt Lick,40371,KY,10
16083,1722874.0,New York-Newark-Jersey City,Deal,7723,NJ,1
16084,359319.0,Cañon City,Cotopaxi,81223,CO,9
16085,130207.0,Rochester,Town of Nunda,14517,NY,10
16086,102399.0,,Montpelier,47359,IN,10
16087,629973.0,Missoula,Frenchtown,59834,MT,6
16088,315609.0,Des Moines-West Des Moines,Granger,50109,IA,10
16089,205277.0,,Lynnville,38472,TN,10
16090,243757.0,Evanston,Lyman,82937,WY,10
16091,83379.0,Greenwood,Calhoun Falls,29628,SC,10
16092,377188.0,Atlanta-Sandy Springs-Roswell,Buckhead,30625,GA,9
16093,110895.0,,Mount Carroll,61053,IL,10
16094,225820.0,Burlington-South Burlington,Alburgh,5440,VT,10
16095,333598.0,Watertown-Fort Atkinson,Sullivan,53178,WI,10
16096,80290.0,,Town of Friendship,14739,NY,10
16097,100267.0,Houma-Thibodaux,Golden Meadow,70357,LA,10
16098,136713.0,Sikeston,Oran,63771,MO,10
16099,156932.0,Wichita,Halstead,67056,KS,10
16100,207743.0,Alamogordo,La Luz,88337,NM,10
16101,324484.0,Orlando-Kissimmee-Sanford,Astatula,34705,FL,10
16102,263960.0,Winston-Salem,Belews Creek,27009,NC,10
16103,165685.0,Joplin,Diamond,64840,MO,10
16104,120202.0,Marion,Jonesboro,46938,IN,10
16105,225445.0,,Fort Jennings,45844,OH,10
16106,128715.0,,Hubbard,76648,TX,10
16107,257624.0,Rutland,Pittsford,5763,VT,10
16108,134468.0,Rochester,Red Creek,13143,NY,10
16109,265625.0,Birmingham-Hoover,Kimberly,35091,AL,10
16110,804064.0,San Diego-Carlsbad,Pauma Valley,92061,CA,4
16111,193752.0,,Brownington,5860,VT,10
16112,185350.0,Birmingham-Hoover,Trafford,35172,AL,10
16113,728822.0,San Francisco-Oakland-Hayward,Bethel Island,94511,CA,5
16114,222885.0,,Syracuse,68446,NE,10
16115,164078.0,Sierra Vista-Douglas,Pearce,85625,AZ,10
16116,126594.0,,Ararat,24053,VA,10
16117,283026.0,Staunton-Waynesboro,Crimora,24431,VA,10
16118,285892.0,,Birchwood,37308,TN,10
16119,128615.0,,Mansfield,72944,AR,10
16120,147867.0,Seneca Falls,Town of Ovid,14521,NY,10
16121,323324.0,Detroit-Warren-Dearborn,Allenton,48002,MI,10
16122,528282.0,New York-Newark-Jersey City,Long Hill Township,7933,NJ,7
16123,129094.0,Eufaula,Georgetown,39854,GA,10
16124,163883.0,Baton Rouge,Maringouin,70757,LA,10
16125,232893.0,Chicago-Naperville-Elgin,Stone Park,60165,IL,10
16126,223316.0,,Elephant Butte,87935,NM,10
16127,173850.0,New Bern,Cove City,28523,NC,10
16128,250814.0,North Wilkesboro,Purlear,28665,NC,10
16129,870753.0,Portland-South Portland,Ogunquit,3907,ME,4
16130,453695.0,Baltimore-Columbia-Towson,Freeland,21053,MD,8
16131,311469.0,Allentown-Bethlehem-Easton,Lehigh Township,18038,PA,10
16132,268005.0,Columbus,Stoutsville,43154,OH,10
16133,186159.0,Augusta-Richmond County,Windsor,29856,SC,10
16134,128993.0,Searcy,McRae,72102,AR,10
16135,274633.0,Montgomery,Titus,36080,AL,10
16136,232858.0,Baton Rouge,Sorrento,70778,LA,10
16137,148140.0,,Omaha,75571,TX,10
16138,142944.0,Rochester,Yates,14098,NY,10
16139,161922.0,,Continental,45831,OH,10
16140,129396.0,Rocky Mount,Macclesfield,27852,NC,10
16141,408048.0,New York-Newark-Jersey City,Minisink,10998,NY,8
16142,697709.0,Portland-South Portland,York,3902,ME,6
16143,458632.0,Minneapolis-St. Paul-Bloomington,Greenfield,55357,MN,8
16144,583411.0,Wilmington,Kure Beach,28449,NC,7
16145,237303.0,Bakersfield,Inyokern,93527,CA,10
16146,383366.0,Baltimore-Columbia-Towson,Churchton,20733,MD,9
16147,188029.0,Mobile,Coden,36523,AL,10
16148,534189.0,Grants Pass,Williams,97544,OR,7
16149,324942.0,Minneapolis-St. Paul-Bloomington,Waverly,55390,MN,10
16150,232143.0,,Dreher Township,18445,PA,10
16151,142046.0,Spartanburg,Buffalo,29321,SC,10
16152,83052.0,,Hurley,24620,VA,10
16153,329833.0,Manchester-Nashua,Antrim,3440,NH,10
16154,311698.0,Cincinnati,Guilford,47022,IN,10
16155,433251.0,Boston-Cambridge-Newton,Wareham,2558,MA,8
16156,510490.0,Albany,Lyons,97358,OR,7
16157,158400.0,Pittsburgh,Fairchance,15436,PA,10
16158,146426.0,Knoxville,Lancing,37770,TN,10
16159,139902.0,Columbus,Cusseta,31805,GA,10
16160,250622.0,Lincoln,Milford,68405,NE,10
16161,211539.0,Selinsgrove,Perry Township,17853,PA,10
16162,372858.0,,Streetman,75859,TX,9
16163,204270.0,Philadelphia-Camden-Wilmington,Lawnside,8045,NJ,10
16164,283493.0,Green Bay,Wrightstown,54180,WI,10
16165,186632.0,,Hardwick,5843,VT,10
16166,266684.0,,Mears,49436,MI,10
16167,194976.0,,Garrison,58540,ND,10
16168,78124.0,Macon-Bibb County,Jeffersonville,31044,GA,10
16169,150007.0,Florence,Coward,29530,SC,10
16170,121998.0,,Kingman,47952,IN,10
16171,334696.0,Portland-South Portland,Bowdoin,4287,ME,10
16172,158132.0,Elizabethtown-Fort Knox,Upton,42784,KY,10
16173,201310.0,Clarksburg,Mount Clare,26408,WV,10
16174,341013.0,Reading,Albany Township,19529,PA,10
16175,155339.0,Kansas City,Hamilton,64644,MO,10
16176,167683.0,,Town of Stamford,12167,NY,10
16177,630797.0,Missoula,Seeley Lake,59868,MT,6
16178,399213.0,Boston-Cambridge-Newton,Ashby,1431,MA,9
16179,202011.0,Pittsburgh,West Franklin Township,16262,PA,10
16180,156960.0,,Lakefield,56150,MN,10
16181,235754.0,Winchester,High View,26711,WV,10
16182,198058.0,Watertown-Fort Drum,Black River,13612,NY,10
16183,201013.0,Owosso,Lennon,48449,MI,10
16184,155388.0,,Cedar Grove,38321,TN,10
16185,262054.0,Harrisburg-Carlisle,Hopewell Township,17240,PA,10
16186,249683.0,,Dunsmuir,96025,CA,10
16187,204934.0,Lexington-Fayette,Sadieville,40370,KY,10
16188,168572.0,,Loretto,40037,KY,10
16189,164807.0,Cambridge,Quaker City,43773,OH,10
16190,139975.0,Pittsburgh,Henry Clay Township,15424,PA,10
16191,95418.0,,Sharon Township,16748,PA,10
16192,155311.0,,Seligman,65745,MO,10
16193,321235.0,,La Veta,81055,CO,10
16194,341693.0,Coos Bay,Lakeside,97449,OR,10
16195,136482.0,Bloomington,Farmer City,61842,IL,10
16196,270048.0,,Saratoga,82331,WY,10
16197,175909.0,Sulphur Springs,Cumby,75433,TX,10
16198,305863.0,East Stroudsburg,Brodheadsville,18322,PA,10
16199,524344.0,Palm Bay-Melbourne-Titusville,Grant-Valkaria,32949,FL,7
16200,179479.0,,Laurel,47024,IN,10
16201,239210.0,Sioux City,Elk Point,57025,SD,10
16202,121763.0,,Ewing,24248,VA,10
16203,185059.0,Indianapolis-Carmel-Anderson,Lapel,46051,IN,10
16204,261974.0,Monroe,Ida,48140,MI,10
16205,297768.0,Keene,Alstead,3602,NH,10
16206,76369.0,,Town of Bolivar,14715,NY,10
16207,44460.0,Pittsburgh,Wilmerding,15148,PA,10
16208,234597.0,,Anchor Point,99556,AK,10
16209,245779.0,,Choteau,59422,MT,10
16210,143146.0,Grand Rapids-Wyoming,Vestaburg,48891,MI,10
16211,296045.0,Centralia,Mossyrock,98564,WA,10
16212,392781.0,Salem,Gervais,97026,OR,9
16213,207304.0,,Peachland,28133,NC,10
16214,133124.0,,Guilford,4443,ME,10
16215,128037.0,,Castleberry,36432,AL,10
16216,258518.0,Lake Havasu City-Kingman,Mohave Valley,86436,AZ,10
16217,197406.0,Wilmington,Currie,28435,NC,10
16218,196325.0,Syracuse,Town of Elbridge,13060,NY,10
16219,128185.0,,Bogata,75417,TX,10
16220,293526.0,York-Hanover,Airville,17302,PA,10
16221,84341.0,Beckley,Sophia,25921,WV,10
16222,238334.0,Bloomington,Hudson,61748,IL,10
16223,178289.0,,Browerville,56438,MN,10
16224,215966.0,Palatka,Pomona Park,32181,FL,10
16225,483818.0,,Fayetteville,78940,TX,8
16226,169152.0,Pittsburgh,North Union Township,15456,PA,10
16227,350706.0,Kingston,Town Of Esopus,12487,NY,9
16228,70377.0,Johnstown,South Fork,15956,PA,10
16229,197130.0,Manitowoc,Mishicot,54228,WI,10
16230,137030.0,,Prospect,38477,TN,10
16231,298118.0,Fresno,Laton,93242,CA,10
16232,394076.0,Fort Morgan,Wiggins,80654,CO,9
16233,153992.0,Kingsport-Bristol-Bristol,Nickelsville,24271,VA,10
16234,162330.0,,Independence,54747,WI,10
16235,156056.0,,Wolverine,49799,MI,10
16236,124339.0,,Greenwood,54437,WI,10
16237,112088.0,Miami,Quapaw,74363,OK,10
16238,424759.0,,Graeagle,96103,CA,8
16239,209209.0,Hillsdale,Camden,49232,MI,10
16240,141804.0,Vidalia,Uvalda,30473,GA,10
16241,134060.0,,Sterling,67579,KS,10
16242,451987.0,Charlottesville,Nellysford,22958,VA,8
16243,89800.0,,Sallis,39160,MS,10
16244,144429.0,,Lenox,31637,GA,10
16245,173000.0,North Wilkesboro,Ronda,28670,NC,10
16246,128560.0,,State Line,39362,MS,10
16247,375080.0,Allentown-Bethlehem-Easton,Upper Milford Township,18092,PA,9
16248,192543.0,,Springerville,85938,AZ,10
16249,179131.0,McPherson,Moundridge,67107,KS,10
16250,421569.0,Grants Pass,Selma,97538,OR,8
16251,764600.0,Portland-Vancouver-Hillsboro,Mulino,97042,OR,5
16252,523926.0,Colorado Springs,Palmer Lake,80133,CO,7
16253,629834.0,Boston-Cambridge-Newton,Dunstable,1827,MA,6
16254,118643.0,,Villa Grove,61956,IL,10
16255,143693.0,Altoona,Bellwood,16617,PA,10
16256,197880.0,Knoxville,Washburn,37888,TN,10
16257,670261.0,Minneapolis-St. Paul-Bloomington,Afton,55001,MN,6
16258,106678.0,Roanoke Rapids,Conway,27820,NC,10
16259,526469.0,Pittsfield,Sheffield,1257,MA,7
16260,864155.0,Oak Harbor,Greenbank,98253,WA,4
16261,190796.0,Philadelphia-Camden-Wilmington,National Park,8063,NJ,10
16262,128506.0,,Farmland,47340,IN,10
16263,319730.0,Greenfield Town,Bernardston,1337,MA,10
16264,359790.0,Des Moines-West Des Moines,Runnells,50237,IA,9
16265,247212.0,Kingston,Town Of Wawarsing,12458,NY,10
16266,123357.0,,Baconton,31716,GA,10
16267,875550.0,Urban Honolulu,Kahuku,96731,HI,4
16268,289199.0,Roseburg,Canyonville,97417,OR,10
16269,79769.0,,Madison,56256,MN,10
16270,174778.0,Jesup,Screven,31560,GA,10
16271,421832.0,Hartford-West Hartford-East Hartford,Essex,6442,CT,8
16272,251405.0,Killeen-Temple,Rogers,76569,TX,10
16273,215615.0,Charlotte-Concord-Gastonia,Woodleaf,27054,NC,10
16274,786060.0,Prineville,Powell Butte,97753,OR,5
16275,108453.0,Jackson,Friendship,38034,TN,10
16276,173901.0,Alexandria,Lecompte,71346,LA,10
16277,139637.0,Wichita,Belle Plaine,67013,KS,10
16278,63804.0,Indianola,Drew,38737,MS,10
16279,199249.0,New Orleans-Metairie,Boutte,70039,LA,10
16280,166718.0,Celina,Rockford,45882,OH,10
16281,186644.0,Rocky Mount,Castalia,27816,NC,10
16282,117585.0,Marinette,Stephenson,49887,MI,10
16283,269241.0,,Challis,83226,ID,10
16284,112287.0,,Liberty Township,16678,PA,10
16285,202122.0,Forest City,Union Mills,28167,NC,10
16286,207422.0,Athens-Clarke County,Lexington,30648,GA,10
16287,2722510.0,Charleston-North Charleston,Sullivans Island,29482,SC,1
16288,269129.0,,Lake Waccamaw,28450,NC,10
16289,164137.0,Newport,Del Rio,37727,TN,10
16290,265136.0,Kennewick-Richland,Connell,99326,WA,10
16291,91327.0,,Leon,50144,IA,10
16292,132192.0,,North Hodge,71268,LA,10
16293,149275.0,Topeka,Carbondale,66414,KS,10
16294,174101.0,Binghamton,Barker,13746,NY,10
16295,136714.0,Fayetteville,Lumber Bridge,28357,NC,10
16296,114159.0,Mayfield,Wingo,42088,KY,10
16297,260922.0,Little Rock-North Little Rock-Conway,Roland,72135,AR,10
16298,460800.0,New York-Newark-Jersey City,Rockaway Township,7435,NJ,8
16299,98606.0,,Bradford,38316,TN,10
16300,183923.0,,Tioga Township,16946,PA,10
16301,64004.0,,Tchula,39169,MS,10
16302,329330.0,Austin-Round Rock,Martindale,78655,TX,10
16303,137783.0,Oklahoma City,Minco,73059,OK,10
16304,161220.0,Wisconsin Rapids-Marshfield,Pittsville,54466,WI,10
16305,254202.0,St. Louis,Foley,63347,MO,10
16306,269057.0,Baton Rouge,Ventress,70783,LA,10
16307,158013.0,Marietta,Lowell,45744,OH,10
16308,246494.0,Philadelphia-Camden-Wilmington,Woodbury Heights,8097,NJ,10
16309,476167.0,,Quilcene,98376,WA,8
16310,136121.0,Malone,Town of Chateaugay,12920,NY,10
16311,225982.0,,Santa Claus,47579,IN,10
16312,180717.0,Omaha-Council Bluffs,Logan,51546,IA,10
16313,293633.0,Keene,Fitzwilliam,3447,NH,10
16314,96612.0,,Paden City,26159,WV,10
16315,135030.0,,Ruffin,29475,SC,10
16316,246512.0,Bennington,North Bennington,5257,VT,10
16317,175857.0,,Adair,74330,OK,10
16318,174277.0,New Philadelphia-Dover,Mineral City,44656,OH,10
16319,201066.0,Columbus,Ashley,43003,OH,10
16320,400820.0,Springfield,Hatfield,1038,MA,8
16321,202438.0,,Lone Rock,53556,WI,10
16322,164586.0,Vidalia,Mount Vernon,30445,GA,10
16323,405924.0,Austin-Round Rock,Granger,76530,TX,8
16324,519273.0,Eugene,Elmira,97437,OR,7
16325,152098.0,Durant,Caddo,74729,OK,10
16326,285726.0,,Clayton,30537,GA,10
16327,352484.0,Kingston,Milton,12547,NY,9
16328,244599.0,Louisville/Jefferson County,Waddy,40076,KY,10
16329,265753.0,Chicago-Naperville-Elgin,Newark,60541,IL,10
16330,189311.0,,Verona,65769,MO,10
16331,524141.0,Austin-Round Rock,Red Rock,78662,TX,7
16332,646658.0,Steamboat Springs,Oak Creek,80467,CO,6
16333,161003.0,Storm Lake,Alta,51002,IA,10
16334,132753.0,,Iron City,38463,TN,10
16335,99773.0,Huntington-Ashland,Hamlin,25523,WV,10
16336,140248.0,,Flemington,65779,MO,10
16337,258733.0,Gettysburg,Menallen Township,17304,PA,10
16338,261751.0,,Millington,21651,MD,10
16339,218806.0,Cincinnati,Morning View,41063,KY,10
16340,401677.0,New York-Newark-Jersey City,Pine Beach,8741,NJ,8
16341,415286.0,Worcester,Millville,1529,MA,8
16342,233192.0,Waterloo-Cedar Falls,Hudson,50643,IA,10
16343,118682.0,Birmingham-Hoover,Graysville,35073,AL,10
16344,49548.0,Lock Haven,Renovo,17764,PA,10
16345,381229.0,Providence-Warwick,Hopkinton,2804,RI,9
16346,239027.0,Chicago-Naperville-Elgin,Hinckley,60520,IL,10
16347,341868.0,Norwich-New London,Voluntown,6384,CT,10
16348,377741.0,Springfield,Williamsburg,1096,MA,9
16349,173685.0,,Warren,56762,MN,10
16350,323094.0,Sioux Falls,Garretson,57030,SD,10
16351,186914.0,,Baltic,43804,OH,10
16352,292335.0,Bonham,Trenton,75490,TX,10
16353,141933.0,,Carsonville,48419,MI,10
16354,74809.0,,White Hall,62092,IL,10
16355,153657.0,Findlay,McComb,45858,OH,10
16356,349099.0,,Fairview,84629,UT,10
16357,90324.0,,Norris City,62869,IL,10
16358,316180.0,Springfield,Holland,1521,MA,10
16359,829915.0,Minneapolis-St. Paul-Bloomington,Spring Park,55384,MN,4
16360,175434.0,Newton,Monroe,50170,IA,10
16361,368141.0,Oklahoma City,Edmond,73007,OK,9
16362,181600.0,,Beckville,75631,TX,10
16363,76679.0,,Anthony,67003,KS,10
16364,136415.0,,Lynn,47355,IN,10
16365,358150.0,,Mc Henry,21541,MD,9
16366,218874.0,Dublin,Rentz,31075,GA,10
16367,146899.0,Augusta-Richmond County,New Ellenton,29809,SC,10
16368,244618.0,Peoria,Edwards,61528,IL,10
16369,342105.0,Richmond,Maidens,23102,VA,10
16370,111642.0,Marietta,Matamoras,45767,OH,10
16371,193135.0,Fayetteville,Wade,28395,NC,10
16372,205396.0,Birmingham-Hoover,Woodstock,35188,AL,10
16373,535652.0,Raleigh,New Hill,27562,NC,7
16374,487955.0,Boise City,Idaho City,83622,ID,8
16375,221188.0,Cambridge,Senecaville,43780,OH,10
16376,858114.0,Ogden-Clearfield,Huntsville,84317,UT,4
16377,144264.0,,Deshler,43516,OH,10
16378,144440.0,,Bruce,54819,WI,10
16379,213809.0,Tullahoma-Manchester,Belvidere,37306,TN,10
16380,717640.0,Greenville-Anderson-Mauldin,Sunset,29685,SC,5
16381,216508.0,Birmingham-Hoover,Steele,35987,AL,10
16382,218730.0,Atlanta-Sandy Springs-Roswell,Waco,30182,GA,10
16383,393491.0,Houston-The Woodlands-Sugar Land,New Ulm,78950,TX,9
16384,278228.0,Roseburg,Riddle,97469,OR,10
16385,426690.0,New York-Newark-Jersey City,Ramapo,10974,NY,8
16386,134993.0,Toledo,Fayette,43521,OH,10
16387,141597.0,Huntington-Ashland,Kitts Hill,45645,OH,10
16388,448474.0,Los Angeles-Long Beach-Anaheim,Lake Hughes,93532,CA,8
16389,148164.0,,Sycamore,44882,OH,10
16390,191717.0,Springfield,Elkland,65644,MO,10
16391,137409.0,,Worthington,47471,IN,10
16392,127048.0,,Elroy,53929,WI,10
16393,229045.0,Waco,Bruceville-Eddy,76524,TX,10
16394,721347.0,Torrington,Roxbury,6783,CT,5
16395,139637.0,,Eastview,38367,TN,10
16396,137913.0,Ogdensburg-Massena,Town of Hammond,13646,NY,10
16397,704256.0,Portland-Vancouver-Hillsboro,Colton,97017,OR,5
16398,207520.0,Reading,Topton,19562,PA,10
16399,379681.0,,Hagerman,83332,ID,9
16400,362843.0,Traverse City,Maple City,49664,MI,9
16401,439058.0,,Joseph,97846,OR,8
16402,124530.0,,Sterling,48659,MI,10
16403,254293.0,Cambridge,East New Market,21631,MD,10
16404,592608.0,Newport,Yachats,97498,OR,7
16405,194296.0,Bakersfield,Bodfish,93205,CA,10
16406,260188.0,Youngstown-Warren-Boardman,Berlin Center,44401,OH,10
16407,229690.0,,South Fallsburg,12779,NY,10
16408,370922.0,Riverton,Dubois,82513,WY,9
16409,323346.0,Colorado Springs,Cripple Creek,80813,CO,10
16410,108843.0,Guymon,Hooker,73945,OK,10
16411,347867.0,Worcester,Baldwinville,1436,MA,10
16412,240433.0,Lewisburg,Union Township,17889,PA,10
16413,117219.0,,Murfreesboro,71958,AR,10
16414,130619.0,,Moweaqua,62550,IL,10
16415,231105.0,Topeka,Silver Lake,66539,KS,10
16416,96597.0,Shreveport-Bossier City,Sarepta,71071,LA,10
16417,176105.0,,Flintville,37335,TN,10
16418,103276.0,,Plainville,67663,KS,10
16419,153722.0,,Warrens,54666,WI,10
16420,148483.0,Moberly,Huntsville,65259,MO,10
16421,126787.0,,Parker City,47368,IN,10
16422,352851.0,Minneapolis-St. Paul-Bloomington,Stanchfield,55080,MN,9
16423,679332.0,Baltimore-Columbia-Towson,Glenwood,21738,MD,6
16424,277990.0,Oshkosh-Neenah,Larsen,54947,WI,10
16425,254999.0,Canton-Massillon,North Lawrence,44666,OH,10
16426,183164.0,,Hull,51239,IA,10
16427,181531.0,Sturgis,Centreville,49032,MI,10
16428,196070.0,,Fountain City,54629,WI,10
16429,1159820.0,Bozeman,Gallatin Gateway,59730,MT,1
16430,160197.0,Hillsdale,Litchfield,49252,MI,10
16431,136719.0,St. Joseph,Wathena,66090,KS,10
16432,216847.0,Little Rock-North Little Rock-Conway,Scott,72142,AR,10
16433,67170.0,,Shelbiana,41562,KY,10
16434,191041.0,,Mapleton,4757,ME,10
16435,136535.0,Hutchinson,South Hutchinson,67505,KS,10
16436,212364.0,Cincinnati,Melbourne,41059,KY,10
16437,354037.0,Fort Wayne,Leo-Cedarville,46788,IN,9
16438,147036.0,Bemidji,Blackduck,56630,MN,10
16439,247086.0,Pinehurst-Southern Pines,Pinebluff,28373,NC,10
16440,287422.0,Cedar Rapids,Ely,52227,IA,10
16441,115807.0,,Collinwood,38450,TN,10
16442,512697.0,Providence-Warwick,Kingston,2881,RI,7
16443,205154.0,Sierra Vista-Douglas,Tombstone,85638,AZ,10
16444,208955.0,,Akron,80720,CO,10
16445,273109.0,Bennington,Shaftsbury,5262,VT,10
16446,174014.0,Columbus,Steens,39766,MS,10
16447,691976.0,New York-Newark-Jersey City,Haworth,7641,NJ,6
16448,140651.0,,Mathiston,39752,MS,10
16449,363648.0,Hudson,Town of Kinderhook,12106,NY,9
16450,150308.0,Peoria,Elmwood,61529,IL,10
16451,217942.0,Anniston-Oxford-Jacksonville,Alexandria,36279,AL,10
16452,205284.0,Shreveport-Bossier City,Benton,71110,LA,10
16453,110612.0,,Ainsworth,69210,NE,10
16454,237741.0,Atlanta-Sandy Springs-Roswell,Concord,30206,GA,10
16455,187095.0,Othello,Ritzville,99169,WA,10
16456,414068.0,Detroit-Warren-Dearborn,Pleasant Ridge,48069,MI,8
16457,299437.0,Philadelphia-Camden-Wilmington,East Greenwich Township,8020,NJ,10
16458,336236.0,Olean,Town of Ellicottville,14731,NY,10
16459,202300.0,,Greybull,82426,WY,10
16460,190080.0,Watertown-Fort Drum,Town of Cape Vincent,13618,NY,10
16461,138166.0,Somerset,Conemaugh Township,15935,PA,10
16462,282770.0,Madison,Fall River,53932,WI,10
16463,212831.0,,Lovelady,75851,TX,10
16464,197720.0,Mount Airy,Lowgap,27024,NC,10
16465,310882.0,Springfield,Huntington,1050,MA,10
16466,104638.0,,Union,24983,WV,10
16467,587467.0,Minneapolis-St. Paul-Bloomington,Marine on Saint Croix,55047,MN,7
16468,698692.0,Eureka-Arcata-Fortuna,Bayside,95524,CA,6
16469,158205.0,New Castle,Mahoning Township,16116,PA,10
16470,104021.0,,Greenfield,65661,MO,10
16471,464019.0,Bakersfield,Pine Mountain Club,93222,CA,8
16472,178239.0,Richmond,Stony Creek,23882,VA,10
16473,279174.0,Norwich-New London,Sprague,6330,CT,10
16474,290033.0,Elkhart-Goshen,Millersburg,46543,IN,10
16475,198947.0,,Starbuck,56381,MN,10
16476,195897.0,,Elk Park,28622,NC,10
16477,60920.0,,Phelps,41553,KY,10
16478,268381.0,New York-Newark-Jersey City,Lakehurst,8733,NJ,10
16479,241165.0,Bennington,Pownal,5261,VT,10
16480,105898.0,Great Bend,Ellinwood,67526,KS,10
16481,150999.0,,Brooklyn,52211,IA,10
16482,265884.0,Jackson,Pleasant Lake,49272,MI,10
16483,330049.0,Charlotte-Concord-Gastonia,Mount Ulla,28125,NC,10
16484,439021.0,Nashville-Davidson--Murfreesboro--Franklin,Eagleville,37060,TN,8
16485,159556.0,Sterling,Erie,61250,IL,10
16486,543497.0,Sacramento--Roseville--Arden-Arcade,Walnut Grove,95690,CA,7
16487,229452.0,Michigan City-La Porte,Wanatah,46390,IN,10
16488,275740.0,,Colchester,12776,NY,10
16489,154513.0,,Geneva,68361,NE,10
16490,201599.0,,Hartington,68739,NE,10
16491,138241.0,,Monon,47959,IN,10
16492,167865.0,,Irons,49644,MI,10
16493,239829.0,,Stockton Springs,4981,ME,10
16494,286205.0,Oklahoma City,Oklahoma City,73131,OK,10
16495,184936.0,Muncie,Selma,47383,IN,10
16496,124847.0,Columbia,Bethune,29009,SC,10
16497,145220.0,Alpena,Ossineke,49766,MI,10
16498,238405.0,Wooster,Smithville,44677,OH,10
16499,212185.0,Ashland,Jeromesville,44840,OH,10
16500,338419.0,Minneapolis-St. Paul-Bloomington,Mayer,55360,MN,10
16501,294109.0,Harrisonburg,Mount Crawford,22841,VA,10
16502,170199.0,Grand Rapids,Nashwauk,55769,MN,10
16503,183321.0,Fort Smith,Rudy,72952,AR,10
16504,341731.0,Philadelphia-Camden-Wilmington,Thorndale,19372,PA,10
16505,165155.0,Marietta,Beverly,45715,OH,10
16506,362436.0,San Antonio-New Braunfels,Saint Hedwig,78152,TX,9
16507,87366.0,Huntington-Ashland,West Hamlin,25571,WV,10
16508,137040.0,Hays,Ellis,67637,KS,10
16509,291405.0,Green Bay,Abrams,54101,WI,10
16510,195858.0,Cadillac,Buckley,49620,MI,10
16511,214464.0,,Fancy Gap,24328,VA,10
16512,262937.0,Staunton-Waynesboro,Greenville,24440,VA,10
16513,222955.0,Lock Haven,Greene Township,17747,PA,10
16514,267690.0,Sierra Vista-Douglas,Saint David,85630,AZ,10
16515,329025.0,Lewiston-Auburn,Minot,4258,ME,10
16516,272991.0,Eau Claire,Holcombe,54745,WI,10
16517,135556.0,Paducah,Grand Rivers,42045,KY,10
16518,170994.0,,Itasca,76055,TX,10
16519,304104.0,Claremont-Lebanon,Ashland,3217,NH,10
16520,364145.0,Washington-Arlington-Alexandria,Nanjemoy,20662,MD,9
16521,223444.0,Cincinnati,Somerville,45064,OH,10
16522,144268.0,,Ubly,48475,MI,10
16523,401324.0,New York-Newark-Jersey City,Helmetta,8828,NJ,8
16524,204151.0,Sayre,Tuscarora Township,18623,PA,10
16525,262778.0,Asheville,Hot Springs,28743,NC,10
16526,235299.0,Lexington-Fayette,Lexington,40516,KY,10
16527,499887.0,Brenham,Chappell Hill,77426,TX,8
16528,1247690.0,New York-Newark-Jersey City,Town of Shelter Island,11964,NY,1
16529,388835.0,,Baileys Harbor,54202,WI,9
16530,103563.0,,Humboldt,66748,KS,10
16531,150219.0,Pittsburgh,New Eagle,15067,PA,10
16532,278347.0,Philadelphia-Camden-Wilmington,Ridley Township,19043,PA,10
16533,164214.0,Salem,Hanoverton,44423,OH,10
16534,273606.0,Augusta-Waterville,Windsor,4363,ME,10
16535,120702.0,Des Moines-West Des Moines,Guthrie Center,50115,IA,10
16536,101554.0,,Shelbina,63468,MO,10
16537,142317.0,Kalamazoo-Portage,Covert,49043,MI,10
16538,142055.0,,Manson,50563,IA,10
16539,115817.0,,Thompsonville,62890,IL,10
16540,121109.0,Knoxville,Pioneer,37847,TN,10
16541,193782.0,Shelby,Casar,28020,NC,10
16542,277824.0,Green Bay,Little Suamico,54141,WI,10
16543,231913.0,,Watkins,55389,MN,10
16544,247188.0,,Mc Alpin,32062,FL,10
16545,191385.0,New Castle,Pulaski Township,16143,PA,10
16546,208384.0,Rochelle,Davis Junction,61020,IL,10
16547,353249.0,Charlottesville,Roseland,22967,VA,9
16548,148102.0,Mount Pleasant,Blanchard,49310,MI,10
16549,267709.0,Topeka,McLouth,66054,KS,10
16550,188369.0,Memphis,Gilt Edge,38015,TN,10
16551,305337.0,Minneapolis-St. Paul-Bloomington,Norwood Young America,55397,MN,10
16552,384981.0,Hartford-West Hartford-East Hartford,Haddam,6438,CT,9
16553,189015.0,Elizabethtown-Fort Knox,Sonora,42776,KY,10
16554,279714.0,Lansing-East Lansing,Eagle,48822,MI,10
16555,203301.0,,Sharpsville,46068,IN,10
16556,170977.0,,Bloomsdale,63627,MO,10
16557,180001.0,Joplin,Oronogo,64855,MO,10
16558,292358.0,Centralia,Morton,98356,WA,10
16559,332383.0,Clarksville,Cunningham,37052,TN,10
16560,162814.0,,Sebeka,56477,MN,10
16561,226561.0,Madison,Monticello,53570,WI,10
